	M9Ekey217.141044	M9Indl217.141066	M2Tkey217.141054	M2Gkey217.141106	M2Enter217.141012	M2Skey217.141089	M2Midr217.141082	M2Indl217.141074	M3Midr217.141101	F11Space217.141071	F10Space217.141045	M9Pkey217.141096	M9Fkey217.141065	M9Okey217.141076	M9Akey217.141086	M9Indr217.140998	M2Ckey217.141092	M2Ykey217.141095	M2Ukey217.141085	M2Rinr217.141027	M2Nkey217.141052	M2Thml217.141005	M3Pinr217.141057	M3Kkey217.141046	M3Ykey217.141023	M3Lkey217.141097	M3Bkey217.141059	F12Space217.141068	R1Space217.141077	M9Wkey217.141090	M9Nkey217.141010	M9Mkey217.141007	M9Bkey217.141032	M9Midr217.141060	M9Thml217.141021	M2Ikey217.141000	M2Mkey217.141014	M2Thmr217.141087	M11Space217.141008	M3Ckey217.141073	M3Space217.141098	M3Midl217.141103	M9Xkey217.141072	M9Rinl217.141020	M2Vkey217.141022	M2Rkey217.141050	M2Pkey217.141105	M2Lkey217.141048	M2Qkey217.141102	M2Kkey217.141041	M2Pinl217.141003	M2Xkey217.141016	M2Ekey217.141011	M2Fkey217.141078	M2Indr217.141062	M10Space217.141036	M3Jkey217.141017	M3Indr217.140993	M3Indl217.141067	M9Gkey217.141099	M9Vkey217.141018	M9Kkey217.141033	M9Ckey217.141013	M9Rinr217.141080	U1Space217.141075	M2Hkey217.141026	M3Nkey217.141001	M3Akey217.141006	M3Mkey217.141107	M3Zkey217.141083	M3Rinl217.141100	M3Rkey217.141025	M3Qkey217.141051	M9Enter217.141084	M9Dkey217.141053	M9Thmr217.141049	L3Space217.141024	U2Space217.141047	M2Bkey217.141063	M2Pinr217.141039	M2Rinl217.141058	M3Wkey217.141104	M3Xkey217.141055	M3Pinl217.141094	M3Rinr217.141091	M9Space217.141079	M9Ykey217.141029	M9Qkey217.141019	U3Space217.141064	M2Okey217.141061	M2Dkey217.140994	M2Zkey217.141015	M2Space217.140997	M2Lsft217.141056	M2Jkey217.141038	M2Wkey217.141070	M2Akey217.141030	M3Pkey217.141031	M3Ekey217.141042	M3Lsft217.141088	M3Hkey217.141093	M3Rsft217.140995	M3Thmr217.140996	M9Hkey217.140999	M9Skey217.141004	M9Pinr217.141002	M9Midl217.141043	M9Pinl217.141035	L1Space217.141069	M2Rsft217.141034	M2Midl217.141009	M3Gkey217.141037	M3Vkey217.141028	M3Tkey217.141081	M3Thml217.141040
M3Midl217.141103	0.0920776116899	0.422797702775	0.45364628945	0.540521364913	0.443062831117	0.41852423473	0.432285800232	0.445323682433	0.170405244101	0.333322365765	0.236122611228	0.0761661845349	0.0847026868301	0.0864816725772	0.0767836398037	0.094796336636	0.692769763173	0.383799890499	0.43559538239	0.434358344274	0.419151968342	0.554327143455	0.149982282965	0.0981106098274	0.101725381462	0.123888649307	0.076682365354	0.173233159798	0.163123950584	0.10522439621	0.0882328416599	0.077740351443	0.073779433193	0.0762778454146	0.099031268587	0.451253724965	0.316212206664	0.483166839616	0.268074268434	0.0643176924938	0.0973759461354	0.0	0.0884670911332	0.0676307732994	0.533095436888	0.621656050471	0.500890213213	0.401783583675	0.533709373984	0.371275925613	0.475037917154	0.481739160742	0.722320062772	0.514668476247	0.432163197281	0.098596042922	0.120430370546	0.159262911979	0.0553279691547	0.0879994020955	0.0854635277495	0.0821745661671	0.0913871674391	0.0789289295816	0.439076590188	0.482534466548	0.0576364496587	0.0702258548726	0.0788765982695	0.0673462339403	0.0855676500784	0.166861579069	0.0909284001414	0.0731574881278	0.076971976178	0.100153660321	0.23663858364	0.131771621313	0.496237869746	0.374786036505	0.414857278414	0.060379452335	0.0658616091206	0.141681510656	0.291185821689	0.0960516446224	0.0722038187331	0.109992712819	0.337190410174	0.385367748661	0.682138312828	0.604135620448	0.545261097263	0.370181978305	0.442388854743	0.485667271505	0.559727411857	0.0738772549119	0.0700946860486	0.170726603335	0.121729785845	0.0880882159577	0.127625926589	0.0841050153639	0.0815610000306	0.0857828774228	0.0891785848617	0.0750224318481	0.199111124532	0.52520145006	0.556766008446	0.0708792969548	0.0706593391367	0.0731316384224	0.0604029471116
M9Xkey217.141072	0.038346100492	0.393874994932	0.44493652631	0.533393246963	0.437574643277	0.386860409405	0.424957772117	0.415717140944	0.170086238509	0.32859761899	0.264356866658	0.0450884864056	0.0516250636468	0.0336594804685	0.0479201597706	0.0349541936785	0.670548280058	0.380425451117	0.420265654328	0.404505514023	0.424317236334	0.537568525751	0.162606097693	0.102846735773	0.100507290548	0.157887051432	0.0510237989022	0.183790964286	0.17389480596	0.0675422462181	0.0456963197607	0.0251254615709	0.0386228863843	0.0596228466387	0.0551982150606	0.458751203679	0.322041056495	0.48266231899	0.263755491816	0.0772042194099	0.0949124844783	0.0884670911332	0.0	0.0405294921037	0.514899761954	0.603052270006	0.49969091127	0.407479843297	0.522380398338	0.366080131513	0.444846745818	0.455398897059	0.70141138517	0.51480084944	0.418261139854	0.090444894958	0.1364266094	0.161979273897	0.0580564575116	0.0234200775536	0.0292915768299	0.0810274278374	0.0476266008928	0.0352248213556	0.439739272233	0.49644795153	0.0698499723286	0.107442818672	0.10514160675	0.0919128017179	0.0784291465269	0.170684856807	0.115462761068	0.0400750257217	0.037443102399	0.0802977083411	0.227924814522	0.130893769312	0.478367881629	0.35929697427	0.387769545716	0.0564561498329	0.0947692854439	0.16387175057	0.30329073687	0.036777135175	0.0353499488445	0.0822908407252	0.348544718822	0.374910817168	0.651129904936	0.597166781021	0.548704575894	0.367358560132	0.453992622844	0.46034565504	0.535883269507	0.0865374417494	0.0598308365873	0.190977794501	0.129596482181	0.116243269644	0.118109411216	0.0358181409361	0.0387072112728	0.0422148632964	0.0406923446133	0.0466610464884	0.190500025288	0.508169080035	0.547600169348	0.0689547474127	0.0655869639555	0.0932249010202	0.0540713189745
M9Rinl217.141020	0.0410522621863	0.404088606369	0.451771550301	0.538867000555	0.443702554658	0.404298318833	0.429825300941	0.432988808264	0.175737762353	0.33698688871	0.246325618955	0.0419780506086	0.0718942471233	0.0378148776887	0.0443701072761	0.0435791045185	0.680932844878	0.388580863814	0.42871115482	0.419226520712	0.433867886143	0.546375965101	0.162922465483	0.108359859905	0.108644766192	0.146373732459	0.0418906397562	0.185238938992	0.171073646429	0.065826316534	0.0441092786766	0.0388975280735	0.0571413701341	0.0374788786553	0.0782111511773	0.465685501425	0.328854108172	0.487797738124	0.272953385467	0.0679635055182	0.101807274061	0.0676307732994	0.0405294921037	0.0	0.521669089937	0.615533768087	0.510018987288	0.415650710432	0.529879108023	0.372297519019	0.46258474176	0.469456392272	0.711494337831	0.520879409502	0.424179415516	0.0814551436457	0.128908445284	0.166179643748	0.0449190504701	0.0472948037696	0.0483826114502	0.0761508817232	0.0446415664988	0.0397330520143	0.441885739245	0.499363315535	0.058128674725	0.0916875232679	0.0956522533417	0.081976050438	0.0675102861218	0.173293248877	0.10892447441	0.0595584061516	0.0387370758535	0.0843599058684	0.238783651739	0.132325922317	0.484426355322	0.366482123282	0.406289052503	0.0473641659426	0.0759805315913	0.156886525266	0.301737644604	0.0621776560038	0.0432545562003	0.0734299368575	0.351232248974	0.383177719943	0.669895578584	0.606652398281	0.552450829916	0.371125687554	0.458816999218	0.476636165575	0.547621856024	0.0821520310616	0.0641829610839	0.183376661776	0.127593392772	0.100158885671	0.123624987107	0.0427896036083	0.0353087704489	0.0536285923477	0.0340650004131	0.0472465627121	0.196842815348	0.518387000614	0.554920063369	0.0716723096578	0.05453138325	0.0826845711001	0.0352770539726
M2Vkey217.141022	0.528945520471	0.390300300082	0.164659047492	0.14700231241	0.16830567771	0.262665649425	0.263200936154	0.275827103301	0.449861377581	0.398620040641	0.540734470929	0.534478861384	0.491508179273	0.522488693705	0.524702478954	0.531215516174	0.289346357925	0.222542483658	0.206263115011	0.276925494951	0.217479494457	0.334540695682	0.479079843967	0.487486244319	0.497352936148	0.50097285549	0.525480698921	0.417375982358	0.513603887583	0.570117872147	0.547221470706	0.510824550049	0.508117180124	0.536761683949	0.483204928088	0.192486462871	0.30587959768	0.292170831681	0.376093945558	0.548233519956	0.482983644412	0.533095436888	0.514899761954	0.521669089937	0.0	0.188987003876	0.15706670269	0.226776046011	0.115601077914	0.258100135261	0.251407381924	0.222589095648	0.323858280137	0.109439121443	0.272310919692	0.576786107447	0.50457511942	0.4160360073	0.50778331322	0.510181273732	0.502731009749	0.56448709492	0.547246348328	0.502746958106	0.313471811828	0.239798061886	0.538741062649	0.535321858793	0.515029236003	0.552578987568	0.572969306687	0.415890530831	0.506233284378	0.50140640682	0.519407059859	0.456919003424	0.496855028269	0.474814216927	0.144648272251	0.25280390544	0.383472989517	0.531552844597	0.522312683521	0.464888166572	0.38659526503	0.50799757771	0.529392626103	0.576843854422	0.432283670709	0.258610568772	0.271628109811	0.162160174553	0.137012651419	0.206693579921	0.21431128076	0.200436636137	0.130516330687	0.506261903462	0.495246618256	0.511495563143	0.536963211798	0.505348894579	0.441711278779	0.525466265444	0.529041532616	0.495789049538	0.532099104218	0.493596674616	0.390784793739	0.165766923944	0.377509148039	0.53342679661	0.553785989952	0.52266896129	0.533093270744
M2Rkey217.141050	0.617125649255	0.535718041935	0.272414880615	0.27771587796	0.326940488145	0.325082354693	0.367210100899	0.340469518305	0.544908788021	0.507292200231	0.631909015396	0.615697028019	0.580580763796	0.609828811277	0.603016221838	0.618900619944	0.162308340127	0.38274040915	0.362785402939	0.363958108708	0.367629224956	0.306113589864	0.56465104639	0.570793373813	0.590404168353	0.587672661289	0.614556547862	0.521895084467	0.600894376608	0.656504977198	0.635829671651	0.602545556778	0.597140305556	0.629488903623	0.579644889626	0.325660645131	0.459075145812	0.402972930262	0.509173178351	0.634773895974	0.580745127428	0.621656050471	0.603052270006	0.615533768087	0.188987003876	0.0	0.27558850832	0.356849399355	0.232621232416	0.403281055492	0.338268668221	0.262236267754	0.186058320888	0.190816598939	0.401526640699	0.665757427752	0.594809354803	0.534692500422	0.59939067585	0.59820673401	0.590331302305	0.652735995579	0.633595976316	0.596700496002	0.444043388476	0.379904224445	0.625848937793	0.621224100844	0.60122689153	0.640939526423	0.663397859581	0.532777586944	0.593083603316	0.590061826021	0.609022534626	0.554125050001	0.587980856918	0.566501754382	0.284734151698	0.389544780324	0.424408002842	0.624707413018	0.61549815431	0.552850501244	0.525464799455	0.597151928796	0.620899811353	0.666170710283	0.515303886109	0.408042170173	0.175113139473	0.165444117045	0.256896951098	0.360710782695	0.369963087108	0.260841824878	0.220676364949	0.593709979827	0.584671275878	0.602014300528	0.626167733731	0.594828348953	0.559084718666	0.610765293828	0.611237846558	0.582582572488	0.619434513671	0.583984714725	0.521855640309	0.287006992027	0.351032022839	0.623835826648	0.643317838575	0.614861072228	0.621712234496
M2Pkey217.141105	0.516805754025	0.396335491332	0.165787533583	0.155203007783	0.158480537571	0.252198349892	0.246728503921	0.273962123504	0.402842210283	0.340740422214	0.495699486555	0.517071837908	0.466856729596	0.509229477156	0.502910935164	0.522741219457	0.385103167273	0.187968812788	0.206445951546	0.264547105712	0.187999081216	0.36943861312	0.421446617503	0.44487182657	0.444507994525	0.433901893847	0.505934970472	0.387160627791	0.455818290981	0.559483695116	0.529080353163	0.499367923554	0.481235276726	0.530219165724	0.472133835326	0.12590480186	0.263596787479	0.257826587297	0.337267991837	0.496906049079	0.435884903278	0.500890213213	0.49969091127	0.510018987288	0.15706670269	0.27558850832	0.0	0.180326041752	0.144913099611	0.233517902596	0.252698058557	0.240650684641	0.421032137338	0.163134221291	0.256447097283	0.524665127435	0.453116436172	0.378710196588	0.492051412641	0.494043786215	0.487607523106	0.512521931045	0.534789199407	0.489036642084	0.301161443613	0.186546123455	0.488509885258	0.476327867809	0.455941010783	0.503417874616	0.543323977935	0.368393990614	0.441609495808	0.477160283036	0.502214001302	0.44439440439	0.445260571021	0.428005308769	0.154448116814	0.251668138897	0.374481705051	0.495033210752	0.474442602479	0.403666603789	0.33159710747	0.493334829969	0.494761062212	0.563671595693	0.385183955577	0.225156588407	0.369535823976	0.233840268933	0.133570397408	0.187341400329	0.15822233953	0.20141297866	0.16250424466	0.458188085124	0.472524625162	0.45558658399	0.479864789823	0.454157655088	0.421909827785	0.507589978423	0.512188806128	0.484555835349	0.522264996767	0.481116198425	0.356935713065	0.166854402949	0.40708936858	0.485144948302	0.50335228652	0.47383914132	0.50590024191
M2Lkey217.141048	0.420669714437	0.344729679137	0.185516247927	0.248947051454	0.15466184986	0.222844031283	0.234865595723	0.246962969911	0.273341946256	0.261968511579	0.368080798999	0.422696793006	0.371846551911	0.414799296123	0.411961715036	0.427419317454	0.462234364204	0.135591619779	0.181481227885	0.238388160027	0.156017760879	0.36670276998	0.294025067699	0.351982980368	0.340260213371	0.341242732314	0.414852104143	0.320032680696	0.335170397502	0.46351234481	0.435859760374	0.404137769918	0.387254756104	0.43613790948	0.37827770544	0.126898532951	0.191438472294	0.270780117275	0.237693784336	0.391043656813	0.344816695781	0.401783583675	0.407479843297	0.415650710432	0.226776046011	0.356849399355	0.180326041752	0.0	0.219434768697	0.17216378811	0.254530399236	0.252374731109	0.499114598123	0.220416668215	0.24268036801	0.430322815157	0.331468037846	0.292347123561	0.392670920158	0.401427365379	0.393145685017	0.39318795843	0.44066096031	0.399871273953	0.28026128451	0.202813022424	0.396518125059	0.378810333995	0.368495210797	0.391098344078	0.447071101561	0.273865591653	0.347642633377	0.383394858701	0.40807514027	0.351845025989	0.324539506443	0.348643876358	0.20252268577	0.180634978596	0.32195103285	0.400487461887	0.377127071253	0.306426910914	0.225799471661	0.401605775259	0.402018347462	0.471039577226	0.288215308924	0.174726090264	0.441323384742	0.311525276489	0.245231607704	0.139723561449	0.14140153066	0.237904826719	0.246273212323	0.365996647941	0.381307874855	0.343956107	0.358694328968	0.353073835983	0.333536151842	0.410058890293	0.419057998604	0.391174719956	0.427256946401	0.389032802082	0.28509925369	0.223138426498	0.4011861498	0.377541799983	0.408966664681	0.363347925664	0.410254879677
M2Qkey217.141102	0.536385978953	0.389607770269	0.149527737698	0.128238245184	0.168051393521	0.239978560312	0.251724605814	0.254569545446	0.454828973577	0.413730473984	0.545339036307	0.539948673539	0.494238285945	0.529910161875	0.530114348486	0.542273342484	0.321742161503	0.217441725124	0.202771418623	0.262225420828	0.208782122749	0.346230316537	0.477047938685	0.482434271167	0.502223379313	0.491761660225	0.531619400615	0.420993723138	0.517110405554	0.578103583247	0.551078334052	0.519046960506	0.51370048736	0.548156685057	0.492406870664	0.171692976631	0.29949087244	0.264118370629	0.363888989185	0.551918390592	0.487569533207	0.533709373984	0.522380398338	0.529879108023	0.115601077914	0.232621232416	0.144913099611	0.219434768697	0.0	0.241762361849	0.209943729595	0.205441218433	0.364955104097	0.149316555413	0.253072137804	0.581764381074	0.508895915738	0.418452088368	0.512854224912	0.518759615738	0.509672333798	0.567309248647	0.555076051517	0.510123330389	0.344550704896	0.201930425861	0.544070949856	0.536090879188	0.517138423706	0.55765203102	0.578582727252	0.423738569322	0.499890241428	0.504548222197	0.525467883123	0.465811944065	0.500716240322	0.481476338696	0.123460986622	0.238199801023	0.362588203502	0.538483570445	0.528783852074	0.463039918325	0.382557174592	0.518079707549	0.53290371721	0.585462005709	0.446674254658	0.242240866801	0.301385706534	0.18364522325	0.129112296693	0.202711180739	0.208236583371	0.172766139745	0.0883257247434	0.507960072546	0.501599877657	0.515494299892	0.541140722122	0.51137146541	0.444870646337	0.527977947161	0.536097051207	0.505482212986	0.540564737415	0.502208587159	0.398857897631	0.123807845392	0.387763650567	0.536683089144	0.557555181145	0.525936282167	0.534702043661
M2Kkey217.141041	0.382736248757	0.236974929712	0.206660191966	0.210481977295	0.125595029571	0.247045188358	0.197847812162	0.250743923553	0.298921440304	0.263127298981	0.383198326793	0.386386210319	0.3347467883	0.376292846742	0.375682163762	0.384486746784	0.508067266397	0.129939252131	0.132025164721	0.23703637824	0.151457960824	0.394422966111	0.317035842955	0.325094596064	0.340277422145	0.342174070871	0.375583436006	0.271899660019	0.357171835422	0.422826471059	0.39626397419	0.364890259331	0.351059249896	0.391882723799	0.33528554959	0.181266989338	0.121927171946	0.185748887998	0.218883863655	0.391201618745	0.326347084846	0.371275925613	0.366080131513	0.372297519019	0.258100135261	0.403281055492	0.233517902596	0.17216378811	0.241762361849	0.0	0.249211566027	0.286859819443	0.548585440639	0.253714032061	0.165017708841	0.417949712798	0.350316656801	0.258264780952	0.356149653991	0.36061792284	0.355360217669	0.405163624617	0.401498093676	0.352192448095	0.208642411009	0.192266975362	0.381202322074	0.375709221622	0.35696443672	0.395186224832	0.415557344138	0.259273597365	0.344575758367	0.34299650934	0.37213396626	0.310418471937	0.345923555683	0.344413427583	0.200022375414	0.154736285611	0.330954229727	0.375508010495	0.366524943715	0.305488818827	0.191952324409	0.360491939492	0.372341415878	0.432012838657	0.325463455878	0.0924289621622	0.49059303512	0.36968392002	0.226273538632	0.0927601044979	0.159167785775	0.270700167782	0.265084878514	0.348184016093	0.346606103467	0.36265325659	0.379516298796	0.348549473884	0.288025227391	0.376341527816	0.381392304602	0.347906367951	0.385030040142	0.347461687634	0.233202157071	0.218336595713	0.411419760993	0.376441695554	0.397316444921	0.368977026417	0.375016182991
M2Pinl217.141003	0.465282982967	0.357890325007	0.138849681972	0.241076740787	0.227901443547	0.150157214398	0.189542433861	0.114587769498	0.398499931947	0.381769301299	0.48725884794	0.468735690344	0.434619633794	0.455983377138	0.460126929232	0.455699425307	0.40888387107	0.248206823001	0.214093884924	0.126366527134	0.235348637863	0.225820778033	0.433234401983	0.432368347398	0.445938776173	0.447037955409	0.456264254524	0.397320580473	0.45035327377	0.489262613289	0.473548207829	0.439288261211	0.443469662224	0.474608499593	0.423060916655	0.239207713367	0.299915022786	0.248182847234	0.286546285585	0.483898893092	0.437540858658	0.475037917154	0.444846745818	0.46258474176	0.251407381924	0.338268668221	0.252698058557	0.254530399236	0.209943729595	0.249211566027	0.0	0.179650498657	0.4476500242	0.26697522209	0.218233619577	0.503146037446	0.440716014458	0.385887002607	0.450812902941	0.442976211719	0.440260491352	0.492198909252	0.470011552355	0.446365182292	0.331397194531	0.269937208208	0.472121442584	0.476761921634	0.455382350233	0.485072549058	0.49734078417	0.392217470675	0.448285402957	0.439437268655	0.46083511773	0.404821549153	0.424375244932	0.4170995135	0.187573901524	0.158495262262	0.20027268942	0.463316642657	0.464576253122	0.42083529967	0.356907830352	0.448237450278	0.45766627402	0.501005276758	0.419728481974	0.250656772071	0.369546705796	0.341166312803	0.272841729926	0.247824285586	0.259552095887	0.167173211449	0.184322022488	0.449862179132	0.431005749394	0.44745972031	0.472566513636	0.447244184627	0.406365580617	0.460120344742	0.459624747405	0.433361570945	0.463584761943	0.439593486445	0.376269715216	0.171788719075	0.238105795376	0.462143221114	0.486412094275	0.459936782929	0.473320386083
M2Xkey217.141016	0.466809814366	0.430398973598	0.164356565114	0.265617984691	0.240634816558	0.14347081086	0.225495609786	0.181633102522	0.40463846652	0.412159909818	0.486389928233	0.473201326514	0.437279280718	0.460887178599	0.462409755675	0.470011824037	0.329620887636	0.275575311408	0.281110665597	0.184320743951	0.279295091602	0.234421130446	0.431209063052	0.432081926098	0.446793623795	0.450293233873	0.46736466024	0.410858684622	0.457909005708	0.504116104321	0.484436613614	0.450538727762	0.448608820449	0.484489520697	0.445176692985	0.239660380706	0.346705466226	0.305750516386	0.378448704354	0.489099276742	0.440515744445	0.481739160742	0.455398897059	0.469456392272	0.222589095648	0.262236267754	0.240650684641	0.252374731109	0.205441218433	0.286859819443	0.179650498657	0.0	0.369638504839	0.220234293028	0.278803000074	0.516320070806	0.446281428681	0.405477734545	0.454389990472	0.447947055648	0.443341516422	0.501362464026	0.482028862147	0.45729733541	0.414819169025	0.326443184948	0.478708255977	0.480478138458	0.45912562442	0.490563936532	0.512008445983	0.405903380244	0.452285255627	0.44149202865	0.464730282205	0.420112494907	0.444275038425	0.439012925724	0.210850529324	0.231768674278	0.22597767802	0.472972476146	0.467282608543	0.422672554614	0.399203436683	0.455794245765	0.471822457108	0.512093517528	0.433298960202	0.305175246228	0.286980694119	0.263639706114	0.26389813677	0.258421662167	0.30350075035	0.107175881415	0.20161412148	0.449901157407	0.436480453167	0.455488425054	0.477763972902	0.452507959784	0.426917965	0.465025213601	0.464656606064	0.4361590851	0.469638472366	0.442703204988	0.399266918768	0.233918180125	0.276422730081	0.473307153294	0.49406582457	0.464702133207	0.476022419843
